"position","track_id","track_name","artists","artist_uris","album_name","album_id","album_uri","duration_ms","duration_min","playcount","content_rating","playable","preview_url","cover_url","track_uri","track_url"
"1609","4Ps4tNAEAiXmUgUH0oIF15","YIZZY","White Off","spotify:artist:3YYih7Xf8yIMm6nm6r1j7N","YIZZY","21jQNmQlQvT07J4WzCm0ev","spotify:album:21jQNmQlQvT07J4WzCm0ev","323029","5,38","21919","NONE","True","https://p.scdn.co/mp3-preview/cd1f55fc73abb62c930ba19b42e9625c1e32bab0","https://i.scdn.co/image/ab67616d0000b27351761941cf58046004eb5761","spotify:track:4Ps4tNAEAiXmUgUH0oIF15","https://open.spotify.com/track/4Ps4tNAEAiXmUgUH0oIF15"
"1610","3yBdKw7lvhn5u4vpeWRDTV","License To Be Bad","Matroda; Ciszak; Lovlee","spotify:artist:45lcbTsX07JWzmTIjcdyBz; spotify:artist:6lf5XKHZHGXxHFPOKSkodA; spotify:artist:0cPmf8oWIjuDXYrzsNFjj8","License To Be Bad","5htp5ygxDau4GhLczYA46g","spotify:album:5htp5ygxDau4GhLczYA46g","186461","3,11","1005189","NONE","True","https://p.scdn.co/mp3-preview/f68ef25e04a12fa6e06fbf413527e03424844ae8","https://i.scdn.co/image/ab67616d0000b273ba38f1dd0b05b4162b020b13","spotify:track:3yBdKw7lvhn5u4vpeWRDTV","https://open.spotify.com/track/3yBdKw7lvhn5u4vpeWRDTV"
"1611","1KgFceQIQcw1zj7WMzfvjC","The Drift","Khainz","spotify:artist:71yD5VENn9Wy1IECnpYWvX","The Drift","1hxiojDe604qengm3IVBEQ","spotify:album:1hxiojDe604qengm3IVBEQ","236773","3,95","2933726","NONE","True","https://p.scdn.co/mp3-preview/d15fe9b7c2b36f1974b50098e618c2a07779b983","https://i.scdn.co/image/ab67616d0000b273cfaf1668952b1aaca77b40ce","spotify:track:1KgFceQIQcw1zj7WMzfvjC","https://open.spotify.com/track/1KgFceQIQcw1zj7WMzfvjC"
"1612","4RfhFXn9IRAvI96YS5TJNQ","All Night feat. Oscar and the Wolf - Garage Version","Maceo Plex; Oscar and the Wolf","spotify:artist:3TXQ1ddouwQAI78hV4hXDj; spotify:artist:0dLWSYE7my9AbpQYNJ0ABV","'93","3UJOuk02GRRQoskeaCFwbG","spotify:album:3UJOuk02GRRQoskeaCFwbG","376448","6,27","3612117","NONE","True","https://p.scdn.co/mp3-preview/5a2e092851f3b9242ffc158eb1ca06ea80778669","https://i.scdn.co/image/ab67616d0000b27353225edd917309494b54a07a","spotify:track:4RfhFXn9IRAvI96YS5TJNQ","https://open.spotify.com/track/4RfhFXn9IRAvI96YS5TJNQ"
"1613","1I3ozv6FqPeu4blAeMiKkw","Just You And I","Maceo Plex","spotify:artist:3TXQ1ddouwQAI78hV4hXDj","'93","3UJOuk02GRRQoskeaCFwbG","spotify:album:3UJOuk02GRRQoskeaCFwbG","368533","6,14","231489","NONE","True","https://p.scdn.co/mp3-preview/d165c77a1dbfe4cb218926450077c698b5ed7c41","https://i.scdn.co/image/ab67616d0000b27353225edd917309494b54a07a","spotify:track:1I3ozv6FqPeu4blAeMiKkw","https://open.spotify.com/track/1I3ozv6FqPeu4blAeMiKkw"
"1614","0IialXPnMRUqMNkoFV8gfl","Gridlock Groove","SEIZMIC","spotify:artist:1si2uKDwgQfiJgetv2kHUd","Gridlock Groove","605nOWxqZsiBeec2r0oA7k","spotify:album:605nOWxqZsiBeec2r0oA7k","412361","6,87","18572","NONE","True","https://p.scdn.co/mp3-preview/24939816363b8af1c51b6ec862ce530cdd6bce60","https://i.scdn.co/image/ab67616d0000b273578a301fa6bf4adb672ceaf3","spotify:track:0IialXPnMRUqMNkoFV8gfl","https://open.spotify.com/track/0IialXPnMRUqMNkoFV8gfl"
"1615","5MxLKEmShesh8ds2zwq8FX","Back Together","Josh Gigante; Tom Zeta","spotify:artist:7dcUWT1KmxjXieEnzFSjeH; spotify:artist:1KagGHhjHBqLcu6fySzMsy","Back Together","4UC8Eu39k0tFVORwJfAY92","spotify:album:4UC8Eu39k0tFVORwJfAY92","334678","5,58","42301","NONE","True","https://p.scdn.co/mp3-preview/7c713b75f27c88f2be4affd4dbb4860b73a20c07","https://i.scdn.co/image/ab67616d0000b273e468b139da5b97516a42d4ab","spotify:track:5MxLKEmShesh8ds2zwq8FX","https://open.spotify.com/track/5MxLKEmShesh8ds2zwq8FX"
"1616","7aFgh0G0BusHzC6gex4wP8","Get Stupid","Joshwa","spotify:artist:1PzAgFVk9v8cxn9flrqrv5","Get Stupid","1dwyGuNYnXdHnwhfDmdIgK","spotify:album:1dwyGuNYnXdHnwhfDmdIgK","182325","3,04","3599744","NONE","True","https://p.scdn.co/mp3-preview/01a891f6705a51061dbaaec6c7e4d7e353e15cb7","https://i.scdn.co/image/ab67616d0000b273afc5f05fb18e2b4d7c6e5d69","spotify:track:7aFgh0G0BusHzC6gex4wP8","https://open.spotify.com/track/7aFgh0G0BusHzC6gex4wP8"
"1617","7giYuAnDV2jXdHsKHA7LTI","Miracles","Joshwa","spotify:artist:1PzAgFVk9v8cxn9flrqrv5","Miracles","4x5CX22HweaHoUYeIIoJmf","spotify:album:4x5CX22HweaHoUYeIIoJmf","203952","3,4","2729692","NONE","True","https://p.scdn.co/mp3-preview/6dc30a6c2f59f3fe84f4f44a780a7ce56b36a232","https://i.scdn.co/image/ab67616d0000b27310ffd0783b8b608d430f4516","spotify:track:7giYuAnDV2jXdHsKHA7LTI","https://open.spotify.com/track/7giYuAnDV2jXdHsKHA7LTI"
"1618","29JiAscRnkqWCJB6S678Wz","Something In The Water (feat. Darla Jade)","Massano; Darla Jade","spotify:artist:6htWLP8aiuf19FYMA4VQAZ; spotify:artist:615ZycClQL8KQ8qzZiuP8T","Something In The Water (feat. Darla Jade)","5k3gVQqKF67KCO0vJ14jK2","spotify:album:5k3gVQqKF67KCO0vJ14jK2","209985","3,5","1156426","NONE","True","https://p.scdn.co/mp3-preview/0708790f2cbd7858386040a8e93e2656ab7209a2","https://i.scdn.co/image/ab67616d0000b273fed579a9fae3e0f6ca7b1f34","spotify:track:29JiAscRnkqWCJB6S678Wz","https://open.spotify.com/track/29JiAscRnkqWCJB6S678Wz"
"1619","74uasO19kfaOxvh9FP6F4b","When It Kicks - SCRIPT Remix","Layton Giordani; Green Velvet; SCRIPT","spotify:artist:7mC3RkNNTV6p2j9w4F8Ip4; spotify:artist:3ABaec4jjl95VqmG1iD4k2; spotify:artist:4CvDmoy5yE6L4hdBOHg1sz","When It Kicks (SCRIPT Remix)","2yPYOhNY7YTwETPaavax2d","spotify:album:2yPYOhNY7YTwETPaavax2d","230697","3,84","529715","NONE","True","https://p.scdn.co/mp3-preview/8e029c0f20671568d26e5ba0b9c3416443064d04","https://i.scdn.co/image/ab67616d0000b2738cb77e2c7864b44084022219","spotify:track:74uasO19kfaOxvh9FP6F4b","https://open.spotify.com/track/74uasO19kfaOxvh9FP6F4b"
"1620","6wmcUbQP8wEchVGP7574fH","Blue Moon Factory","Miss Monique","spotify:artist:29TpNOsTNYbLb6Xa10H0PR","Blue Moon Factory","3mty8TsZcgFGFNJjNBua0L","spotify:album:3mty8TsZcgFGFNJjNBua0L","169133","2,82","876591","NONE","True","https://p.scdn.co/mp3-preview/24de0d701c7c27c9e2bffa8dbd35b1bf032405c5","https://i.scdn.co/image/ab67616d0000b273a000405cf5fe9922565c0bb1","spotify:track:6wmcUbQP8wEchVGP7574fH","https://open.spotify.com/track/6wmcUbQP8wEchVGP7574fH"
"1621","1Iagl2p46BMSmTogeI2ycu","UNDER THE LIGHTS","ZENØN","spotify:artist:3Vwi9mIz2MNJGMk1XvNHug","UNDER THE LIGHTS","7z6fg1IEhZXNQLKQf6BMoL","spotify:album:7z6fg1IEhZXNQLKQf6BMoL","230322","3,84","184538","NONE","True","https://p.scdn.co/mp3-preview/4f6f38507294401a55743fd0a330898b4b4616e5","https://i.scdn.co/image/ab67616d0000b273badbece5b1632b16b276d59f","spotify:track:1Iagl2p46BMSmTogeI2ycu","https://open.spotify.com/track/1Iagl2p46BMSmTogeI2ycu"
"1622","4nCO6fJEjqZv7OJzV7LBEd","The Clown's Corridor","Brunello; Connan","spotify:artist:7FZIk8RSha4GBa4ZEPuytU; spotify:artist:2rwkjlKZ4WoJXfkqUt3L45","The Clown's Corridor","0Ykl93n6lzNN5SgBazd7lx","spotify:album:0Ykl93n6lzNN5SgBazd7lx","351967","5,87","1528089","NONE","True","https://p.scdn.co/mp3-preview/43f68b787547f021ddc7012c44c170cf97236008","https://i.scdn.co/image/ab67616d0000b273b00300fb24e6866f9d02eb69","spotify:track:4nCO6fJEjqZv7OJzV7LBEd","https://open.spotify.com/track/4nCO6fJEjqZv7OJzV7LBEd"
"1623","0RvLwwFAJ7VaUKLbCf5cvJ","Taki Taki","Equinøx; Sonora; OFFMODE","spotify:artist:5Pfc3lrQ5LtFXRcGhNs3cH; spotify:artist:0W26vHOi02JAt4FlfrAbKn; spotify:artist:3YHr3uvjnJxpfv2G5UBsde","Taki Taki","4NBjtGadNEkGLhxABa8RgU","spotify:album:4NBjtGadNEkGLhxABa8RgU","138125","2,3","130560","NONE","True","https://p.scdn.co/mp3-preview/4133db7bb69bb609ea37f4e7704069640a459cc4","https://i.scdn.co/image/ab67616d0000b273ee07e8a69da4dda22d8a60f3","spotify:track:0RvLwwFAJ7VaUKLbCf5cvJ","https://open.spotify.com/track/0RvLwwFAJ7VaUKLbCf5cvJ"
"1624","28yki2yPVLHmaIHP0Mcan2","Lose Yourself","Mathame","spotify:artist:6QSwQEz8CDMg8Rqk8dEkxS","Lose Yourself","1ylCng8k8SHjJ4sXRvchYq","spotify:album:1ylCng8k8SHjJ4sXRvchYq","150000","2,5","992077","NONE","True","https://p.scdn.co/mp3-preview/8ef8f0a6c7663f24a3989f9380c3e6c626b15308","https://i.scdn.co/image/ab67616d0000b273e626088e4c4ab2b453da80bd","spotify:track:28yki2yPVLHmaIHP0Mcan2","https://open.spotify.com/track/28yki2yPVLHmaIHP0Mcan2"
"1625","2gRyShgv73LgS6YXA6857V","Control","Argy","spotify:artist:1NaQOKgddaJipUtmptb7GI","NEWORLD II","3MsGUzi6KydfvhUYVZBQhK","spotify:album:3MsGUzi6KydfvhUYVZBQhK","176640","2,94","1199105","NONE","True","https://p.scdn.co/mp3-preview/b0f4370212f2c590bf80ada8e6025952a523b91d","https://i.scdn.co/image/ab67616d0000b273475fb0c54419b85a1388250e","spotify:track:2gRyShgv73LgS6YXA6857V","https://open.spotify.com/track/2gRyShgv73LgS6YXA6857V"
"1626","5fy4yQwE2ElPE2xIBLYD9C","Rage","Argy; Adam Sellouk","spotify:artist:1NaQOKgddaJipUtmptb7GI; spotify:artist:2T7HN3rqTpIn8OiVb0I5oq","NEWORLD II","3MsGUzi6KydfvhUYVZBQhK","spotify:album:3MsGUzi6KydfvhUYVZBQhK","205440","3,42","436464","NONE","True","https://p.scdn.co/mp3-preview/be17f81b32eb29cca9e24ee15eb583db9febc3cb","https://i.scdn.co/image/ab67616d0000b273475fb0c54419b85a1388250e","spotify:track:5fy4yQwE2ElPE2xIBLYD9C","https://open.spotify.com/track/5fy4yQwE2ElPE2xIBLYD9C"
"1627","3oydKV2t8PirFEucYqYMDo","Love Hurt (feat. Bipolar Sunshine)","Anyma; Bipolar Sunshine","spotify:artist:4iBwchw0U0GZv5RfVYSMxN; spotify:artist:0CjWKoS55T7DOt0HJuwF1H","The End Of Genesys (Deluxe)","5mrhEkyhLEU7HCb1msC0bw","spotify:album:5mrhEkyhLEU7HCb1msC0bw","194298","3,24","846048","NONE","True","https://p.scdn.co/mp3-preview/028b3fcac39bf613c34445a6c81554c180ac56d4","https://i.scdn.co/image/ab67616d0000b273c738458b95a8a619d90ac10e","spotify:track:3oydKV2t8PirFEucYqYMDo","https://open.spotify.com/track/3oydKV2t8PirFEucYqYMDo"
"1628","2VY9U8xmVoGKJdvVvSWIV9","Don't Stop","Volkoder","spotify:artist:5SwGFGfUlV6Dan4ygjF5CU","Picture: Volkoder","1LL2XVTzO6xLRNMag9XtXV","spotify:album:1LL2XVTzO6xLRNMag9XtXV","182812","3,05","255180","NONE","True","https://p.scdn.co/mp3-preview/8407ef032447b0a06084ec04ba729472a6ffea99","https://i.scdn.co/image/ab67616d0000b27358cc54b8228d8929724473bc","spotify:track:2VY9U8xmVoGKJdvVvSWIV9","https://open.spotify.com/track/2VY9U8xmVoGKJdvVvSWIV9"
"1629","6KrrcOQiX7NQ4h038wKTUy","neck","Mau P","spotify:artist:0w1sbtZVQoK6GzV4A4OkCv","neck","7E2mR54aGGrcACLRBWfOS7","spotify:album:7E2mR54aGGrcACLRBWfOS7","220465","3,67","10422784","NONE","True","https://p.scdn.co/mp3-preview/37fc157d9bb464c4cfd3f3d17aa772b005c051bc","https://i.scdn.co/image/ab67616d0000b2736c6df4f979aa4012c4b8c786","spotify:track:6KrrcOQiX7NQ4h038wKTUy","https://open.spotify.com/track/6KrrcOQiX7NQ4h038wKTUy"
"1630","0uWeiBRbGr6tWnWcZcksqs","One More (feat. Ad-Apt)","Max Styler; Ad-Apt","spotify:artist:3NKKngINK1tP6BFy0WOyWk; spotify:artist:4IjVi2fLGbBTpnxXfGoatD","One More (feat. Ad-Apt)","09sFieX0gGevzK0TWq27uZ","spotify:album:09sFieX0gGevzK0TWq27uZ","185859","3,1","1539765","NONE","True","https://p.scdn.co/mp3-preview/0410eda18332de45ff65e1e6012d2d17f5612fc8","https://i.scdn.co/image/ab67616d0000b2737f16e633aa9800e3a095d59a","spotify:track:0uWeiBRbGr6tWnWcZcksqs","https://open.spotify.com/track/0uWeiBRbGr6tWnWcZcksqs"
"1631","1A0yrRs7GAe1gbCklYE6wl","Green Light","JOA","spotify:artist:3rOSOkPQ5PHYOiR7mvLTMA","Green Light","3IIcIxBM771Nd5KIRYRQor","spotify:album:3IIcIxBM771Nd5KIRYRQor","187384","3,12","312481","NONE","True","https://p.scdn.co/mp3-preview/5b24712f808e2ab0f2779565810b1402b5e954b9","https://i.scdn.co/image/ab67616d0000b273101ed0f771d20ff8ba9836b4","spotify:track:1A0yrRs7GAe1gbCklYE6wl","https://open.spotify.com/track/1A0yrRs7GAe1gbCklYE6wl"
"1632","35ZlIKY2Idi6N3WdqLpCKQ","XTC","TH;EN; DAMEN","spotify:artist:6UbcuFp6HP6InTAbPASxff; spotify:artist:6aW9vCCdBYNKQiXAztvGwQ","XTC","6gPbpt2pGcy83ClMhhixrp","spotify:album:6gPbpt2pGcy83ClMhhixrp","182857","3,05","232553","NONE","True","https://p.scdn.co/mp3-preview/65fc888a57b266716799fd0a497be76cc540b1eb","https://i.scdn.co/image/ab67616d0000b27320e81a194fa33a5b45f9f9e9","spotify:track:35ZlIKY2Idi6N3WdqLpCKQ","https://open.spotify.com/track/35ZlIKY2Idi6N3WdqLpCKQ"
"1633","17RxgfDKkYAGb5QK5ok5U2","Horsepower","Bart Skils","spotify:artist:6iWBjg4b4ll4jLiParnWXT","Horsepower","3UjrJ49P5FVwfWrGfjtOvt","spotify:album:3UjrJ49P5FVwfWrGfjtOvt","213435","3,56","4593552","NONE","True","https://p.scdn.co/mp3-preview/920c9bab7a63afadab6d4e64c12080adf53d1830","https://i.scdn.co/image/ab67616d0000b273406066d1a360740d491b8c6b","spotify:track:17RxgfDKkYAGb5QK5ok5U2","https://open.spotify.com/track/17RxgfDKkYAGb5QK5ok5U2"
"1634","6lUSbs4xFvXmcJbWgYdA3r","Ice Veins","TH;EN; Carlo Whale","spotify:artist:6UbcuFp6HP6InTAbPASxff; spotify:artist:42J0pSvJGXvErpfYL1Nodj","Ice Veins","4dhw8B9SrysbtUWc1IHfoc","spotify:album:4dhw8B9SrysbtUWc1IHfoc","211757","3,53","387148","NONE","True","https://p.scdn.co/mp3-preview/741eba2614a975ba1f8ccc668fedd2b1160d5e80","https://i.scdn.co/image/ab67616d0000b2735d9d94569684f2fa1d521287","spotify:track:6lUSbs4xFvXmcJbWgYdA3r","https://open.spotify.com/track/6lUSbs4xFvXmcJbWgYdA3r"
"1635","3USL3vqTBzGdm1SR8T8BZx","Lost In The Woods","Adriatique; Elderbrook","spotify:artist:02DWGcShQivFepRvGJ7xhB; spotify:artist:2vf4pRsEY6LpL5tKmqWb64","Lost In The Woods","5jKMnxhWTDmF8lV6tSU0ax","spotify:album:5jKMnxhWTDmF8lV6tSU0ax","183934","3,07","4049450","NONE","True","https://p.scdn.co/mp3-preview/fae35373071e470b2bb029d0ef70caf6945d1e87","https://i.scdn.co/image/ab67616d0000b273efdc48e53db3332f90700b78","spotify:track:3USL3vqTBzGdm1SR8T8BZx","https://open.spotify.com/track/3USL3vqTBzGdm1SR8T8BZx"
"1636","5pn9YMxZfUmqfncVVEAIjU","That's Hot","Broken Hill","spotify:artist:1hivPylohVo1WNOWyU1zRQ","That's Hot","2e3kUOjsMKvYCcndhrg4Rj","spotify:album:2e3kUOjsMKvYCcndhrg4Rj","219047","3,65","154868","NONE","True","https://p.scdn.co/mp3-preview/c75b53cc56fbeaec05461b85ba1528f868ee9903","https://i.scdn.co/image/ab67616d0000b2737ba7d743a5264d952e0eb622","spotify:track:5pn9YMxZfUmqfncVVEAIjU","https://open.spotify.com/track/5pn9YMxZfUmqfncVVEAIjU"
"1637","3fnWgtjqolErwSW3XS0vy5","1998 - Victor Ruiz Remix","Binary Finary; Victor Ruiz","spotify:artist:5suoHSdDiYsjikHNVdYYKe; spotify:artist:0xgdNNa5mIbnJKp8AG8S4z","1998 (Victor Ruiz Remix)","1WYFR2jvaXaZ1DvlodiGuK","spotify:album:1WYFR2jvaXaZ1DvlodiGuK","252301","4,21","2566086","NONE","True","https://p.scdn.co/mp3-preview/8ffa21015cb7a92b443f38f7464d810ce5200b82","https://i.scdn.co/image/ab67616d0000b2733f161e46aec7cad25ee9c0ec","spotify:track:3fnWgtjqolErwSW3XS0vy5","https://open.spotify.com/track/3fnWgtjqolErwSW3XS0vy5"
"1638","1vqS30vCAcEVx0GaqAv5Qh","Take Care Of Business - Solomun Mix","Nina Simone; Solomun","spotify:artist:7G1GBhoKtEPnP86X2PvEYO; spotify:artist:5wJK4kQAkVGjqM9x46KQOC","Take Care Of Business (Solomun Mix)","6El1TrEeCD2dnBznON3WrH","spotify:album:6El1TrEeCD2dnBznON3WrH","190920","3,18","1053063","NONE","True","https://p.scdn.co/mp3-preview/83c445f5fc7fef03e1b7e03adb95a71de5bc8320","https://i.scdn.co/image/ab67616d0000b27335063b92a28bd925e3f1dc2a","spotify:track:1vqS30vCAcEVx0GaqAv5Qh","https://open.spotify.com/track/1vqS30vCAcEVx0GaqAv5Qh"
"1639","5OpaQpPSkkpiSXUSrZx7ob","Destiny","Layton Giordani; Camden Cox","spotify:artist:7mC3RkNNTV6p2j9w4F8Ip4; spotify:artist:5mNpMP01Co4vXZ3U0fWP3C","Destiny","0nU3kBbCtjjOXY4mQXK4Pc","spotify:album:0nU3kBbCtjjOXY4mQXK4Pc","213965","3,57","1319645","NONE","True","https://p.scdn.co/mp3-preview/7daa5bc5a772a4f6a0427008dcc27202947ab87e","https://i.scdn.co/image/ab67616d0000b273f728f8126970e9bbc9062db5","spotify:track:5OpaQpPSkkpiSXUSrZx7ob","https://open.spotify.com/track/5OpaQpPSkkpiSXUSrZx7ob"
"1640","6Wv3BAEGpKFZ7MQ0XJBVjO","Run Free","TH;EN; Mia Mendi","spotify:artist:6UbcuFp6HP6InTAbPASxff; spotify:artist:7ccAq24esXIKcy6coCLiio","Ice Veins","4dhw8B9SrysbtUWc1IHfoc","spotify:album:4dhw8B9SrysbtUWc1IHfoc","228188","3,8","116301","NONE","True","https://p.scdn.co/mp3-preview/52e0d5891a82a3391faaa6b7ece39c264cc8e3fe","https://i.scdn.co/image/ab67616d0000b2735d9d94569684f2fa1d521287","spotify:track:6Wv3BAEGpKFZ7MQ0XJBVjO","https://open.spotify.com/track/6Wv3BAEGpKFZ7MQ0XJBVjO"
"1641","0D6GQ7RaW95HwXLMmCcQot","Back to the Funk","TH;EN","spotify:artist:6UbcuFp6HP6InTAbPASxff","Ice Veins","4dhw8B9SrysbtUWc1IHfoc","spotify:album:4dhw8B9SrysbtUWc1IHfoc","170100","2,84","59452","NONE","True","https://p.scdn.co/mp3-preview/b8173787b089db1fa644059afe677a774d156847","https://i.scdn.co/image/ab67616d0000b2735d9d94569684f2fa1d521287","spotify:track:0D6GQ7RaW95HwXLMmCcQot","https://open.spotify.com/track/0D6GQ7RaW95HwXLMmCcQot"
"1642","6uQChnKYFQ9uopDSjkjj3r","Life Lesson (feat. Green Velvet)","Layton Giordani; Green Velvet","spotify:artist:7mC3RkNNTV6p2j9w4F8Ip4; spotify:artist:3ABaec4jjl95VqmG1iD4k2","New Generation","18BzrmOh8i9h9VGaJLOtAs","spotify:album:18BzrmOh8i9h9VGaJLOtAs","313593","5,23","347982","NONE","True","https://p.scdn.co/mp3-preview/aaa2da7a0a81fdb917cb9cce1ceff8b9df916f94","https://i.scdn.co/image/ab67616d0000b273c0bf0d4998bfb201ee4f16b9","spotify:track:6uQChnKYFQ9uopDSjkjj3r","https://open.spotify.com/track/6uQChnKYFQ9uopDSjkjj3r"
"1643","7uUpZqtNNYofYY0FAastfC","Body","Adam Sellouk; Alex Kaspersky","spotify:artist:2T7HN3rqTpIn8OiVb0I5oq; spotify:artist:63UXhrqsOY2vKDXbQ0yjRX","Body","0rJuMfr3oiqQSY0QDjIUkz","spotify:album:0rJuMfr3oiqQSY0QDjIUkz","180000","3","163231","NONE","True","https://p.scdn.co/mp3-preview/9c384d343cfcfc51d9d5468f4e1c75303ec4066e","https://i.scdn.co/image/ab67616d0000b27376d32a7d08c51931dd16a493","spotify:track:7uUpZqtNNYofYY0FAastfC","https://open.spotify.com/track/7uUpZqtNNYofYY0FAastfC"
"1644","3ZM9sDX1CsovJCowoUsDsr","Feel It Now","Silver Panda; Segev yehonatan; Loren Lev Tschuva","spotify:artist:310IX3ZzFSl14ZvY2dM8Da; spotify:artist:7w9ctiVwN4kFXzmKZOFNuR; spotify:artist:1XceMiAoViPHWroVl6NLQs","Feel It Now","0rZBWnfnwJiLEZRHugVswJ","spotify:album:0rZBWnfnwJiLEZRHugVswJ","190645","3,18","125499","NONE","True","https://p.scdn.co/mp3-preview/32ed01a584e49c5f5f67c715b40d2fda32453593","https://i.scdn.co/image/ab67616d0000b27397e0ac1172734069feaa0b45","spotify:track:3ZM9sDX1CsovJCowoUsDsr","https://open.spotify.com/track/3ZM9sDX1CsovJCowoUsDsr"
"1645","271Cze2xjHMiQTpMzbZKu6","Let's Get It","KASIA; KAF3R","spotify:artist:7eHoBIirKPLD1FtgLZnjFV; spotify:artist:0onxcomzS4gSqUyQsfImJf","Let's Get It","67FljSoj38uPKTyFO3Oflb","spotify:album:67FljSoj38uPKTyFO3Oflb","185759","3,1","70418","NONE","True","https://p.scdn.co/mp3-preview/848c2de88b64a3c01504c42ebadd392398839aca","https://i.scdn.co/image/ab67616d0000b273b6ab5ee8c1107a3f326302e2","spotify:track:271Cze2xjHMiQTpMzbZKu6","https://open.spotify.com/track/271Cze2xjHMiQTpMzbZKu6"
"1646","5pEZBorbXbeDGNeCLg7En2","La Pregunta - Colyn & Von Boch Remix","Babasonicos","spotify:artist:2F9pvj94b52wGKs0OqiNi2","La Pregunta (Colyn & Von Boch Remix)","46eJImzDppWgB7uFtU5Eid","spotify:album:46eJImzDppWgB7uFtU5Eid","334804","5,58","319828","NONE","True","https://p.scdn.co/mp3-preview/901be14dc63eb584b89b743d6759feeca0f86ea4","https://i.scdn.co/image/ab67616d0000b27361cb8142186a2d63e91aa3ac","spotify:track:5pEZBorbXbeDGNeCLg7En2","https://open.spotify.com/track/5pEZBorbXbeDGNeCLg7En2"
"1647","49T2Yd31wHCDrLNQtQ5TtA","Need You","Marten Lou; Colyn","spotify:artist:7MmHXD2ESooP0XdgrVuKTK; spotify:artist:5vr1GvUstxr6nwxniKqLOh","Need You","4cBCtcmTcJjLtYpuqLvDHQ","spotify:album:4cBCtcmTcJjLtYpuqLvDHQ","218557","3,64","1045459","NONE","True","https://p.scdn.co/mp3-preview/e35cfa81a165a49ef7e1c55fe809b23a876e0052","https://i.scdn.co/image/ab67616d0000b2736d41ca74633356667b6d18c0","spotify:track:49T2Yd31wHCDrLNQtQ5TtA","https://open.spotify.com/track/49T2Yd31wHCDrLNQtQ5TtA"
"1648","11kh4lJ8a0vk26MoxyzElT","Straktrekken - Original Mix","Egbert","spotify:artist:2XDYCsSrSPH37AtnRvCkIx","Get The Funk","4F0N7XOpXkr7Q5Rlfc5AKV","spotify:album:4F0N7XOpXkr7Q5Rlfc5AKV","496875","8,28","238221","NONE","True","https://p.scdn.co/mp3-preview/98ea491f3c403ae475ccfcfe0d2a8f4c6ac22f46","https://i.scdn.co/image/ab67616d0000b273c96e73fea7ffd1ff0c673e14","spotify:track:11kh4lJ8a0vk26MoxyzElT","https://open.spotify.com/track/11kh4lJ8a0vk26MoxyzElT"
"1649","78dNP537Y0UV3Ctdas1kts","Lost Memories","Sylvio","spotify:artist:25NZ5yjpLv6MX5Wp9hLlIP","Lost Memories","6KqvgUtEyV6fjKle08qSU0","spotify:album:6KqvgUtEyV6fjKle08qSU0","368000","6,13","86649","NONE","True","https://p.scdn.co/mp3-preview/cef2a952b59a4badafcf8575970e0c3c5c3d36a0","https://i.scdn.co/image/ab67616d0000b2736f0cb1e478bce2f618395f16","spotify:track:78dNP537Y0UV3Ctdas1kts","https://open.spotify.com/track/78dNP537Y0UV3Ctdas1kts"
"1650","4ZzqSqSLyZmopmx33E4MtC","Babel","Ezequiel Arias; Artfaq","spotify:artist:6GyqhF3pwKcbo3U3Ncm8TJ; spotify:artist:4xsjxIpPpmPiqV9gxdN9TZ","Babel","37ZWNFc1kmwl6zOT38r7fu","spotify:album:37ZWNFc1kmwl6zOT38r7fu","483902","8,07","477765","NONE","True","https://p.scdn.co/mp3-preview/e03194f399f42905119ee3ff931853a53a8056fe","https://i.scdn.co/image/ab67616d0000b273a204ed66e30e6d84526113e7","spotify:track:4ZzqSqSLyZmopmx33E4MtC","https://open.spotify.com/track/4ZzqSqSLyZmopmx33E4MtC"
"1651","4NkNkkBtfBZ1gElae1O5IW","Todas Las Palabras","Chicola","spotify:artist:07x8QDQMfr37JCWHABxxzw","Todas Las Palabras / Tipsy","12J0YDzqziJPxsYCHmJPGR","spotify:album:12J0YDzqziJPxsYCHmJPGR","472331","7,87","41336","NONE","True","https://p.scdn.co/mp3-preview/0fa5b6c50af4d6b151ab86699f8c7a030e2d7012","https://i.scdn.co/image/ab67616d0000b273cc72cc0794edd26f58d6e3ae","spotify:track:4NkNkkBtfBZ1gElae1O5IW","https://open.spotify.com/track/4NkNkkBtfBZ1gElae1O5IW"
"1652","6ekm0gjomdAeaZEv80NorC","E Ke Keq Aty - Monastetiq Remix","Motel Sazani; Monastetiq","spotify:artist:2xxTF9q08uzwadbkbLVg8f; spotify:artist:5CdjhtE8hYoqKXfqtgcLiu","E Ke Keq Aty (Remixes)","1rWkBcCYEcGhJMTgeQELNy","spotify:album:1rWkBcCYEcGhJMTgeQELNy","371803","6,2","1765976","NONE","True","https://p.scdn.co/mp3-preview/43d28f0f95a6b09f49bd389fcedd1cd2b7d89f10","https://i.scdn.co/image/ab67616d0000b273e78d542589c09763e2977d62","spotify:track:6ekm0gjomdAeaZEv80NorC","https://open.spotify.com/track/6ekm0gjomdAeaZEv80NorC"
